propertyId	longitudeBefore	longitudeAfter	latitudeBefore	latitudeAfter	addressBefore	addressAfter	addressBeforeCharLength	addressAfterCharLength	addressBeforeContainsJalan	addressAfterContainsJalan	additionalRegionBefore	additionalRegionAfter	additionalRegionBeforeCharLength	additionalRegionAfterCharLength	isVenueGrouped	userId	userPropertyCount	userWrongProperty	userReviewedProperty	userCheckedProperty
265194613	112.6897094	112.6898596037	-7.2511315	-7.251152786063	Margomulyo Permai	Jl. Pergudangan Margomulyo Permai	17	33	no	yes	Asemrowo	Asemrowo	8	8	no	38101314	510	356	397	8
155076052	106.9506175	106.94492320545	-6.2616769	-6.2630176427236	JATI BENING	Jl. Jati Bening	11	15	no	yes	Pondokgede	Pondokgede	10	10	no	35654809	87	26	39	0
640269159	106.60796983721	106.60796983721	-6.2284375446715	-6.2284375446715	Jl. Boulevard Diponegoro 	Jl. Boulevard Diponegoro 	25	25	yes	yes	Lippo Karawaci	Lippo Karawaci	14	14	yes	35273195	6	0	6	4
928463604	106.962029	106.9845201402	-6.3810787	-6.3017657847949	Narogong	Jl. Raya Narogong	8	17	no	yes	Rawalumbu	Rawalumbu	9	9	no	34326873	1456	1393	1444	9
433586750	106.784438	106.77924524335	-6.430212	-6.4230475283905	Jalan Belimbing, Kelurahan Pasir Putih, Sawangan Depok (Dekat Kolam Renang Pasir Putih)	Jalan Belimbing	87	15	no	no	Pasir Putih, Sawangan	Pasir Putih, Sawangan	21	21	no	38254751	2281	1541	1695	4
841425057	112.79288916221	112.79288916221	-7.3420639286977	-7.3420639286977	Jl. Gunung Anyar Timur	Jl. Gunung Anyar Timur	22	22	yes	yes	Gunung Anyar	Gunung Anyar	12	12	yes	35258021	3035	944	2652	1254
120224928	110.3859913	110.3859913	-7.8426533	-7.8426533	Tamanan	Tamanan	7	7	no	no	Banguntapan	Banguntapan	11	11	no	39184659	165	65	127	3
341168080	106.709793	106.70645633199	-6.1767709	-6.1811228351625	Jl. Kresek Raya	Jl. Kresek Raya	15	15	yes	yes	Duri Kosambi	Duri Kosambi	12	12	yes	39341780	353	99	395	53
182695515	112.7905145	112.7911733	-7.2938651	-7.2970712	Acacia Garden, Puri Galaxy	Jl. Puri Sukolilo Raya	26	22	no	yes	Keputih, Sukolilo	Keputih, Sukolilo	17	17	yes	31177798	1726	798	1143	139
775739604	106.825614147083	106.825614147083	-6.43488562329965	-6.43488562329965	Jl. Boulevard Grand Depok City Raya	Jl. Boulevard Grand Depok City Raya	35	35	yes	yes	Cilodong	Cilodong	8	8	yes	36713719	66	12	39	19
565188869	110.3770543	110.37576683967	-7.8070691	-7.8074092403872	Wirogunan Umbulharjo	Wirogunan	20	9	no	no	Wirogunan	Umbulharjo	9	10	no	35468385	212	89	144	1
253197157	112.69625958055	112.70039843698	-7.330720156314	-7.3286376568671	griya kebraon surabaya	Jl. Griya Kebraon Asri	22	22	no	yes	sepanjang	Kebraon, Karang Pilang	9	22	yes	34545727	3	1	3	0
296533337	106.85825323171	106.85825323171	-6.3668390657936	-6.3668390657936	Jl. Raya Bogor	Jl. Raya Bogor	14	14	yes	yes	Cimanggis 	Cimanggis 	10	10	yes	30366285	284	26	225	103
521088488	106.85825323171	106.85825323171	-6.3668390657936	-6.3668390657936	Jl. Raya Bogor	Jl. Raya Bogor	14	14	yes	yes	Cimanggis 	Cimanggis 	10	10	yes	30366285	284	26	225	103
930901021	106.8066212	106.8066212	-6.3509444	-6.3509444	JALAN TIMBUL	Jl. Timbul	12	10	no	yes	KEBAGUSAN , CIGANJUR , CILANDAK,RAGUNAN	Jagakarsa	39	9	no	33634364	560	90	264	2
625466987	106.9004472	106.92888342263	-6.2250138	-6.3843393411729	Citra Gran Cibubur	Jl. Alternatif Cibubur	18	22	no	yes		Cibubur	0	7	yes	37562674	97	55	62	1
911937693	106.7432199	106.7432199	-6.3955989	-6.3955989	Jl.  Raya Bojongsari - Depok	Jl. Raya Bojongsari	28	19	yes	yes	Bojongsari	Bojongsari	10	10	no	37913583	251	73	146	45
554844725	106.7148032	106.7250967332	-6.3166699	-6.4323769359063	Jl.Raya Serua	Jl. Pamegarsari	13	15	yes	yes	Parung	Parung	6	6	yes	39119993	589	203	287	36
801523619	106.6527099	106.70185728836	-6.2023936	-6.2881914573947	Jombang	Jl. H. Sawil	7	12	no	yes	Ciputat	Ciputat	7	7	yes	30901547	167	99	112	7
773588809	110.4083341	110.39810943967	-7.7682121	-7.7812599789536	depok	Caturtunggal	5	12	no	no	Depok	Depok	5	5	no	34822535	831	285	420	31
135659280	106.78426413188	106.78426413188	-6.2438191361253	-6.2438191361253	Jl. KH. M. Syafi'i Hadzami 	Jl. KH. M. Syafi'i Hadzami 	27	27	yes	yes	Gandaria	Gandaria	8	8	yes	33791074	121	7	93	71
720580193	106.7256932	106.7256932	-6.3240469	-6.3240469	Jl.Mujair Raya	Jl. Mujair Raya	14	15	yes	yes	Pamulang	Pamulang	8	8	no	30209690	343	91	127	0
950383755	107.3375791	107.2680485799	-6.3227303	-6.34575824281	Pollux	Margakaya	6	9	no	no	Telukjambe	Telukjambe	10	10	no	34573697	9	7	9	0
245516817	110.4560006	110.44715460528	-7.7555536	-7.7535356129308	Purwomartani	Jl. Raya Kadisoka	12	17	no	yes	Purwomartani	Purwomartani	12	12	no	36809684	978	529	710	2
923327959	106.8664656	106.77861893488	-6.1383768	-6.1089224644497	Jl. Pluit Karang Ayu B1 Utara	Jl. Pluit Karang Ayu B1 Utara	29	29	yes	yes	Pluit	Pluit	5	5	yes	36769865	106	2	81	61
487703530	112.67406977042	112.67406977042	-7.2892978784582	-7.2892978784582	Jl. Bukit Darmo Boulevard	Jl. Bukit Darmo Boulevard	25	25	yes	yes	Pakuwon Indah	Pakuwon Indah	13	13	yes	36673046	358	82	171	67
348592334	106.81031937082	106.81031937082	-6.2550080057242	-6.2550080057242	Jl. Kemang Raya 	Jl. Kemang Raya 	16	16	yes	yes	Kemang	Kemang	6	6	yes	30733272	25	7	20	10
171488490	106.9755726	106.97838021849	-6.2382699	-6.1890705066335	harapan indah	Jl. Harapan Indah Raya	13	22	no	yes	Harapan Indah	Harapan Indah	13	13	yes	32382963	290	136	193	50
480186188	112.6326321	112.6524117	-7.9666204	-7.9458741	Jl Besar Poros LA Sucipto Malang Kota	Jl. Laksda Adisucipto	37	21	yes	yes	Blimbing	Blimbing	8	8	no	36900540	183	112	117	0
109862271	109.140438	109.25622322989	-7.4832133	-7.4139153867398	purwokerto	Jl. Perum Arcawinangun	10	22	no	yes	Arcawinangun	Arcawinangun	12	12	yes	37356709	183	105	113	3
204951203	115.2270469	115.22790520688	-8.7005868	-8.7010534360876	JL Sidakarya	Jl. Raya Sidakarya	12	18	no	yes	Sidakarya	Sidakarya	9	9	no	37259684	118	81	90	0
208718496	112.78606556879	112.78606556879	-7.3365350135871	-7.3365350135871	Jl. I Gusti Ngurah Rai	Jl. I Gusti Ngurah Rai	22	22	yes	yes	Gununganyar	Gununganyar	11	11	yes	35258021	3035	944	2652	1254
534378482	112.6506428	112.6506428	-7.1796385	-7.1796385	jalan veteran	Jl. Veteran	13	11	yes	yes	Sidokumpul	Sidokumpul	10	10	no	37276768	78	23	65	15
131420829	106.9755726	106.98845817786	-6.2382699	-6.17123673905	Jalan Raya Harapan Indah	Jl. Harapan Indah Raya	24	22	no	yes	Harapan Indah	Harapan Indah	13	13	no	33409308	202	125	134	3
671026875	106.48208002325	106.48208002325	-6.1998397642778	-6.1998397642778	Jl. Raya Serang	Jl. Raya Serang	15	15	yes	yes	Cikupa	Cikupa	6	6	yes	31745542	337	175	233	51
963778228	106.79850809276	106.79596181102	-6.6551682885067	-6.6582464760399	jln RE Sumanta Direja palasari cijeruk bogor selatan	Jl. R.E. Soemanta Diredja	52	25	yes	yes	Palasari, Cijeruk	Palasari, Cijeruk	17	17	yes	36409989	10	6	7	0
340539996	106.947666	106.97097770659	-6.1826294	-6.1815896006746	cakung	Ujung Menteng	6	13	no	no	Cakung	Cakung	6	6	no	37923995	37	26	40	5
399902456	112.79288916221	112.79288916221	-7.3420639286977	-7.3420639286977	Jl. Gunung Anyar Timur	Jl. Gunung Anyar Timur	22	22	yes	yes	Gunung Anyar	Gunung Anyar	12	12	yes	35258021	3035	944	2652	1254
850953648	106.8062612	106.8062612	-6.3364578	-6.3364578	MOH KAHFI 1	Jl. Moh. Kahfi 1	11	16	no	yes	KEBAGUSAN , CIGANJUR , CILANDAK,RAGUNAN	Ciganjur, Jagakarsa	39	19	no	33634364	561	90	264	2
193996847	106.836311	106.7853297	-6.302213	-6.294559	Jl.TB.Simatupang Kav, Jakarta	Jl. TB.Simatupang	29	17	yes	yes	TB. Simatupang - Jakarta	Cilandak	24	8	no	34782839	1343	1152	1307	3
553851800	106.77861893488	106.77861893488	-6.1089224644497	-6.1089224644497	Jl. Pluit Karang Ayu B1 Utara	Jl. Pluit Karang Ayu B1 Utara	29	29	yes	yes	Pluit	Pluit	5	5	yes	36769865	106	2	81	61
671282115	112.7196817	112.7196817	-7.365102	-7.365102	Pepelegi	Pepelegi	8	8	no	no	Waru	Waru	4	4	yes	36277163	249	18	179	133
687341273	106.7918713	106.78311813139	-6.450783	-6.4523011199613	Tugu Macan Citayam	Jl. Raya Citayam	18	16	no	yes	Ragajaya	Ragajaya	8	8	yes	39593684	1827	832	1128	6
445295774	106.97838021849	106.97838021849	-6.1890705066335	-6.1890705066335	Jl. Harapan Indah Raya	Jl. Harapan Indah Raya	22	22	yes	yes	Harapan Indah	Harapan Indah	13	13	yes	30750690	48	4	20	13
580619464	106.803241022754	106.803241022754	-6.32194972192203	-6.32194972192203	Jl. Andara	Jl. Andara	10	10	yes	yes	Cilandak	Cinere	8	6	yes	34955679	3	0	2	0
963437316	110.3336676	110.40921738098	-7.9104061	-7.8587650437095	Pleret Bantul	Pleret	13	6	no	no	Pleret 	Banguntapan	7	11	no	35468385	212	89	144	1
919072651	106.92888342263	106.92888342263	-6.3843393411729	-6.3843393411729	Jl. Alternatif Cibubur	Jl. Alternatif Cibubur	22	22	yes	yes	Cibubur	Cibubur	7	7	yes	32154788	21	1	14	8
291232331	106.8105998	106.82243362953	-6.2614927	-6.3455539806115	jalqn raya srengseng sawah jagakarsa	Jl. Raya Srengseng Sawah	36	24	no	yes	Jagakarsa	Jagakarsa	9	9	no	30878533	183	68	76	0
311730712	110.3703022	110.3703022	-7.8227071	-7.8227071	Karangkajen	Jl. Karangkajen	11	15	no	yes	Mergangsan	Mergangsan	10	10	no	36548607	47	14	25	0
594103978	106.9506175	106.94497413223	-6.2616769	-6.2629353483319	JATI BENING	Jati Bening	11	11	no	no	Pondokgede	Pondokgede	10	10	no	35654809	87	26	39	0
420473425	110.3855332	110.3855332	-7.8930004	-7.8930004	Jalan Imogiri Timur	Jalan Imogiri Timur	19	19	no	no	Tamanan, Banguntapan	Tamanan, Banguntapan	20	20	no	36814490	501	270	374	2
381749525	106.72287814125	106.72287814125	-6.1361797537641	-6.1361797537641	Jl. Taman Palem Lestari	Jl. Taman Palem Lestari	23	23	yes	yes	Cengkareng	Cengkareng	10	10	yes	39703489	690	424	636	152
719387224	106.1639749	105.84093918242	-6.1103661	-6.2954688896027	Anyer pantai cerita	Jl. Raya Anyer	19	14	no	yes	Carita	Carita	6	6	no	36759054	34	14	22	3
141044898	106.8473377	106.84952638256	-6.2318597	-6.2296839463915	di tebet	Jl. Tebet Raya	8	14	no	yes	Tebet	Tebet	5	5	no	33246609	79	31	32	0
906433720	106.8205587	106.80631063878	-6.2139938	-6.2031900162355	penjernihan	Jl. Penjernihan	11	15	no	yes	Bendungan Hilir	Bendungan Hilir	15	15	no	32951121	2	2	2	0
670789707	106.8340911	106.87309833205	-6.1864864	-6.1863312386486	Rawasari Selatan	Jl. Rawasari Selatan	16	20	no	yes	Cempaka Putih	Cempaka Putih	13	13	no	31884717	90	68	74	2
359818167	112.78603959952	112.78603959952	-7.2905419992625	-7.2905419992625	Jl. Arif Rahman Hakim	Jl. Arif Rahman Hakim	21	21	yes	yes	Sukolilo	Sukolilo	8	8	yes	36415083	110	5	108	84
824983762	107.0244171	107.00570708833	-6.2362538	-6.290796258612	Bekasi Timur	Mustikasari	12	11	no	no	Mustikajaya	Mustikajaya	11	11	no	34326873	1456	1393	1444	9
689182520	106.813134	106.816459	-6.3112614	-6.344239	jln moh kahfi 2	Jl Moch Khafi II	15	16	yes	yes	Jagakarsa	Jagakarsa	9	9	no	33732892	772	353	422	12
414698135	107.60413388731	107.60413388731	-7.0362674135891	-7.0362674135891	Jl. Cihonje-Batukarut	Jl. Cihonje-Batukarut	21	21	yes	yes	Lebakwangi	Lebakwangi	10	10	yes	34346367	227	66	201	70
816466984	107.7509149	107.75049647539	-6.9285196	-6.9289669202784	jalan vila bandung indah	Jl. Villa Bandung Indah	24	23	yes	yes	bandung timur	Cileunyi	13	8	no	33691265	283	200	219	1
930444381	106.7430322	106.74406216826	-6.4039215	-6.4051156304185	jl. H.MUCHTAR RAYA, Bopjongsari depok	Jl. Muchtar Raya	37	16	yes	yes	Bojongsari	Bojongsari	10	10	no	34228620	170	33	74	1
286000019	106.8332646	106.83372477725	-6.2271578	-6.224200780885	Jalan HR Rasuna Said	Jl. HR. Rasuna Said	20	19	no	yes	Kuningan	Kuningan	8	8	no	30481246	134	58	125	57
990650076	98.6722227	98.617145014264	3.5951956	3.6062185113769	komplek givenchy one Gaperta ujung	Jl. Gaperta Ujung	34	17	no	yes		Medan Helvetia	0	14	yes	39101262	5	2	4	0
748711685	112.7604872	112.7600197	-7.3710623	-7.3716403	Jl. Raya Baypass Juanda	Jl. Raya Bypass Juanda	23	22	yes	yes	Sedati	Sedati	6	6	no	33347837	420	46	296	188
845317554	106.7990852	106.7990852	-6.2642158	-6.2642158	ITC Fatmawati	Jl. RS Fatmawati	13	16	no	yes	Cipete	Cipete	6	6	no	32979023	51	6	33	13
225883803	110.399131	110.40006945278	-7.811254	-7.813253212299	Pilahan	Jl. Pilahan	7	11	no	yes	Rejowinangun	Rejowinangun	12	12	no	36548607	47	14	25	0
132188874	106.77861893488	106.77861893488	-6.1089224644497	-6.1089224644497	Jl. Pluit Karang Ayu B1 Utara	Jl. Pluit Karang Ayu B1 Utara	29	29	yes	yes	Pluit	Pluit	5	5	yes	36769865	106	2	81	61
239053899	110.7912420854	110.7912420854	-7.5335026683542	-7.5335026683542	jl. raya ngemplak klodran	Jl. Raya Ngemplak	25	17	yes	yes	Klodran	Klodran	7	7	yes	31221955	26	5	17	0
535286110	106.77861893488	106.77861893488	-6.1089224644497	-6.1089224644497	Jl. Pluit Karang Ayu B1 Utara	Jl. Pluit Karang Ayu B1 Utara	29	29	yes	yes	Pluit	Pluit	5	5	yes	36698459	72	5	85	44
912035995	106.57037816942	106.58262484261	-6.2974151555425	-6.3128651799581	perumahan griya permai legok	Jl. Raya Parung Panjang	28	23	no	yes	tangerang legok	Legok	15	5	yes	38708822	5	2	2	0
550654948	106.85453311472	106.85453311472	-6.242564490233	-6.242564490233	Jl. Mt. Haryono	Jl. Mt. Haryono	15	15	yes	yes	Tebet	Tebet	5	5	yes	39216748	64	0	63	55
866331077	106.98665749931	106.98665749931	-6.1874999230028	-6.1874999230028	Jl. Duta Bumi Raya	Jl. Duta Bumi Raya	18	18	yes	yes	Harapan Indah	Harapan Indah	13	13	yes	30750690	48	4	20	13
465325368	106.7794935	106.78320567728	-6.4260468	-6.4256203426888	Pasir Putih Sawangan Depok	Pasir Putih	26	11	no	no	Sawangan	Sawangan	8	8	yes	35532266	874	509	615	1
433185470	110.4833015	110.4808016812	-7.0170693	-7.0180063648515	Jalan Plamongan Asri Raya, Plamongan Abadi	Jl. Plamongan Abadi	42	19	no	yes	Kelurahan Pedurungan kidul	Pedurungan Kidul	26	16	no	35676715	26	4	7	1
313795038	106.86449311674	106.86888757264	-6.4741655219848	-6.4739132976576	jln mayor oking ciriung cibinong	Jl. Raya Mayor Oking	32	20	yes	yes	di belakang rumah sakit Bina husada	Cibinong	35	8	yes	35104218	5	1	2	0
984729961	111.5193223	111.5193223	-7.6490216	-7.6490216	Jl.Soekarno Hatta	Jl. Soekarno - Hatta	17	20	yes	yes	Demangan	Demangan	8	8	yes	36429509	48	16	37	0
413702345	106.7942405	106.72385735292	-6.4024844	-6.3721227004367	Jalan Kesadaran 2, Kelurahan Pondok Petir Kecamatan Bojongsari Depok (Nempel Villa Pamulang)	Jalan Kesadaran 2	92	17	no	no	Pondok Petir, Bojongsari	Pondok Petir, Bojongsari	24	24	no	38254751	2281	1541	1695	4
250897977	106.77584254698	106.77584254698	-6.3083146960201	-6.3083146960201	Jl. Karang Tengah Raya	Jl. Karang Tengah Raya	22	22	yes	yes	Lebak Bulus	Lebak Bulus	11	11	yes	30321952	23	76	167	76
152004265	107.0549877	106.98318673704	-6.2715885	-6.1506064189141	harmoni	Jl. Harapan Indah Raya	7	22	no	yes	Harapan Indah	Harapan Indah	13	13	yes	36613903	34	8	20	8
977054401	106.97838021849	106.97838021849	-6.1890705066335	-6.1890705066335	Jl. Harapan Indah Raya	Jl. Harapan Indah Raya	22	22	yes	yes	Harapan Indah	Harapan Indah	13	13	yes	30750690	48	4	20	13
306986391	106.6426639	106.64189423229	-6.3411741	-6.3412130306272	Cluster Green Hill- Serpong Garden Cisauk	Jl. Raya Cisauk- Legok	41	22	no	yes	Cisauk	Cisauk	6	6	yes	35996334	24	7	12	0
637814683	114.8522973	114.85362767567	-8.1989471	-8.1979276578899	celukan bawang	Celukan Bawang	14	14	no	no	Gerokgak	Gerokgak	8	8	no	34901790	15	25	33	4
698186421	106.7726592	106.7726592	-6.4353476	-6.4353476	Jln H sulaiman Perigi sawangan depok	Jl. H. Sulaiman	36	15	yes	yes	Perigi, Sawangan	Perigi, Sawangan	16	16	no	35532266	874	509	615	1
882140654	106.77861893488	106.77861893488	-6.1089224644497	-6.1089224644497	Jl. Pluit Karang Ayu B1 Utara	Jl. Pluit Karang Ayu B1 Utara	29	29	yes	yes	Pluit	Pluit	5	5	yes	36769865	106	2	81	61
213188222	106.89614431589	106.89614431589	-6.152055564558	-6.152055564558	 Jl. Bukit Gading Raya	 Jl. Bukit Gading Raya	22	22	yes	yes	Kelapa Gading	Kelapa Gading	13	13	yes	38197673	5	1	5	3
171509863	110.4083341	110.410479364	-7.8402433	-7.8287933854925	Banguntapan	Ngipik	11	6	no	no	Banguntapan	Banguntapan	11	11	no	36939237	225	98	165	1
511938557	106.8325872	106.82809174034	-6.3115948	-6.3189908144779	kebagusan dalam	Jl. Kebagusan Dalam	15	19	no	yes	Kebagusan	Kebagusan	9	9	no	33732892	772	353	422	12
454696757	112.66218222007	112.67552196146	-7.2964918987338	-7.2833120740936	Jl. Lontar Lidah Kulon	Jl. Lontar Indah	22	16	yes	yes	Lakarsantri	Pakuwon Indah	11	13	yes	31607709	239	90	198	74
480633822	112.7520883	112.79219984418	-7.2574719	-7.3276671988937	Medokan Asri	Medokan Asri	12	12	no	no	Rungkut	Rungkut	7	7	no	35258021	3035	944	2652	1254
919522462	110.402376	110.36267681278	-7.7325213	-7.7211259995958	Tridadi	Jl. Gito Gati	7	13	no	yes	Tridadi	Tridadi	7	7	no	33107518	1311	834	966	1
842970718	107.5281582	107.5281582	-6.8660176	-6.8659749924246	Jl. Tegal Kawung Cipageran	Jl. Tegal Kawung	26	16	yes	yes	Cipageran	Cipageran	9	9	yes	35331790	24	1	8	6
922469028	110.4373302	110.4373302	-7.8041181	-7.8041181	Jalan Berbah	Jl. Raya Berbah	12	15	no	yes	Berbah 	Berbah 	7	7	no	38544456	743	520	686	1
810716312	107.631146	107.79871664516	-6.9159417	-6.9098645507258	Jalan Sumedang	Jl. Pacuan Kuda	14	15	no	yes	Tanjungsari	Tanjungsari	11	11	yes	36156568	465	90	122	0
489935465	112.575383	112.575383	-7.198271	-7.198271	banjarsari	Jl. Raya Banjarsari	10	19	no	yes	Cerme	Cerme	5	5	no	34807915	12	18	24	2
835691732	106.8060388	107.0426554203	-6.5971469	-6.4530511861579	Jl. Transyogi cileungsi jonggol	Jl. Raya Cileungsi - Jonggol	31	28	yes	yes	Jonggol	Jonggol	7	7	yes	36488854	2	7	7	0
155179405	106.6984646	106.6984646	-6.1439667	-6.1439667	Jl. Peta Barat	Jl. Peta Barat	14	14	yes	yes	Kalideres	Kalideres	9	9	yes	31199171	45	11	39	11
421898714	110.2951364	110.30445746508	-7.871682	-7.8861976301707	Pajangan Bantul	Jl. Pajangan	15	12	no	yes	Pajangan	Guwosari	8	8	no	37771292	660	406	501	12
792545104	107.57315419614	107.5728438	-6.9191325054221	-6.9194388	Jl. H. Alfi Sudirman	Jl. H. Alfi	20	11	yes	yes	Sudirman 	Sudirman, Cibuntu	9	17	no	32979610	96	82	127	9
803100579	106.9755726	106.96329869328	-6.2382699	-6.3063859314208	wibawa mukti	Jl. Raya Villa Jatirasa	12	23	no	yes	Jatiasih	Jatiasih	8	8	yes	37745935	140	34	44	3
166613088	106.7781427	106.777669	-6.1588813	-6.1611102	JL.Swadaya	Jl. Swadaya	10	11	no	yes	Grogol Petamburan	Grogol Petamburan	17	17	no	31859760	84	20	37	9
824723039	112.80775048116	112.80775048116	-7.2727746561023	-7.2727746561023	Jl. Kalisari Darma Selatan III	Jl. Kalisari Darma Selatan III	30	30	yes	yes	Pakuwon City	Pakuwon City	12	12	yes	34809260	440	168	406	199
648186074	106.8109553	106.7414187	-6.4281758	-6.4485357	jln raya citayam	Jl. Raya Citayam	16	16	yes	yes	susukan pabuaran 	Citayam	17	7	yes	31887958	13	4	6	0
206920900	106.7676967	106.77057202806	-6.4213147	-6.4137662826287	Bedahan Sawangan Depok	Bedahan	22	7	no	no	Sawangan 	Sawangan 	9	9	yes	35493266	1323	1366	1471	0
598477348	106.7918713	106.78826641108	-6.450783	-6.4518917333134	Tugu Macan Citayam	Tugu Macan	18	10	no	no	Bojong Gede	Bojong Gede	11	11	no	39593684	1827	832	1128	6
638873694	106.87450409631	106.87450409631	-6.188320934204	-6.188320934204	Jl. Jendral Ahmad Yani 	Jl. Jendral Ahmad Yani 	23	23	yes	yes	Cempaka Putih	Cempaka Putih	13	13	yes	30530160	146	1	62	57
471479828	106.78922672849	106.78922672849	-6.1762046416889	-6.1762046416889	Jl. Letjen S. Parman	Jl. Letjen S. Parman	20	20	yes	yes	Grogol Petamburan	Grogol Petamburan	17	17	yes	33278721	124	4	81	64
658720880	106.7942405	106.75277842328	-6.4024844	-6.4197457792275	Jalan raya pengasinan sawangan depok	Jl. Raya Pengasinan	36	19	no	yes	Sawangan	Sawangan	8	8	no	35532266	874	509	615	1
355223065	110.3998397	110.3869782	-7.7146323	-7.7335054	Jalan Kaliurang	Jalan Damai	15	11	no	no	ngaglik, sleman, jogja	Nganglik	22	8	no	37382640	238	64	133	1
741493910	112.81291969583	112.81291969583	-7.3079236161052	-7.3079236161052	Jl. Wonorejo Indah Timur	Jl. Wonorejo Indah Timur	24	24	yes	yes	Rungkut	Rungkut	7	7	yes	31145750	3418	857	2956	1778
995696755	106.9522692	106.95927903625	-6.1550004	-6.1563529660758	Jl Raya rorotan.jakarta utara.	Rorotan	30	7	yes	no	Jakarta Utara	Cilincing	13	9	no	36867400	25	5	14	0
802793489	106.85825323171	106.85825323171	-6.3668390657936	-6.3668390657936	Jl. Raya Bogor	Jl. Raya Bogor	14	14	yes	yes	Cimanggis 	Cimanggis 	10	10	yes	38927366	85	27	72	24
411609890	110.3174769	110.32052893568	-7.7585819	-7.7541890206695	Sidomoyo	Jl. Sidomoyo	8	12	no	yes	Godean	Godean	6	6	no	36528628	36	15	24	0
428772430	110.402376	110.39863882754	-7.7325213	-7.7263140527412	Sardonoharjo	Jl. Kapten Haryadi	12	18	no	yes	Sardonoharjo, Ngaglik	Sardonoharjo, Ngaglik	21	21	no	33107518	1311	834	966	1
414650053	106.7432199	106.7250967332	-6.3955989	-6.4323769359063	Jl. Raya Bojongsari	Jl. Pamegarsari	19	15	yes	yes	Parung	Parung	6	6	yes	39232947	592	337	426	3
733485348	110.3728166	110.3728166	-7.8992707	-7.8992707	Jalan Imogiri Barat	Jalan Imogiri Barat	19	19	no	no	Sewon	Sewon	5	5	no	36135349	75	26	51	0
966075334	112.7520883	112.73835323743	-7.2574719	-7.3525090499371	Jl. Tirta Raya	Jl. Tirta Raya	14	14	yes	yes	Waru	Waru	4	4	no	31145750	3418	857	2956	1778
484583037	110.2951364	110.30439309207	-7.871682	-7.8862401396428	Pajangan Bantul	Jl. Pajangan	15	12	no	yes	Pajangan 	Guwosari	9	8	no	31946208	314	167	215	1
829787029	107.7509149	107.75296614224	-6.9285196	-6.9247047084485	jl.villa bandung indah	Jl. Bina Karya	22	14	yes	yes	cibiru	Cileunyi	6	8	yes	33279166	329	141	224	16
744179196	112.7520883	112.8038058	-7.2574719	-7.3408264	Wiguna selatan	Jl. Wiguna selatan	14	18	no	yes	Gunung Anyar	Gunung Anyar	12	12	no	35258021	3035	944	2652	1254
450755903	112.6675398	112.79052780837	-7.4726134	-7.35517473765	Jl. Semangka	Jl. Semangka	12	12	yes	yes	Waru	Waru	4	4	yes	35258021	3035	944	2652	1254
759663201	112.7934285	112.79421992065	-7.2402677	-7.2396260477099	Pantai Mentari	Jl. Raya Pantai Lama	14	20	no	yes	Kenjeran	Kenjeran	8	8	yes	35271083	262	56	110	32
185119082	106.77861893488	106.77861893488	-6.1089224644497	-6.1089224644497	Jl. Pluit Karang Ayu B1 Utara	Jl. Pluit Karang Ayu B1 Utara	29	29	yes	yes	Pluit	Pluit	5	5	yes	36769865	106	2	81	61
377554016	107.5292795	107.5292795	-6.8655841	-6.8655841	Jalan Tegal Kawung	Jl. Tegal Kawung	18	16	no	yes	Cipageran	Cipageran	9	9	yes	35488833	388	159	232	0
499612901	106.72287814125	106.72287814125	-6.1361797537641	-6.1361797537641	Jl. Taman Palem Lestari	Jl. Taman Palem Lestari	23	23	yes	yes	Cengkareng	Cengkareng	10	10	yes	31199171	45	11	39	11
628833996	109.140438	109.21834173439	-7.4832133	-7.422782049667	porka	Jl. Porka	5	9	no	yes	Bantarsoka	Bantarsoka	10	10	no	34791861	108	58	67	2
544460480	110.3130087	110.31311598836	-7.8450254	-7.8343118110298	Bangunjiwo, Kasihan	Bangunjiwo	19	10	no	no	Kasihan	Kasihan	7	7	no	36939237	225	98	165	1
279353617	112.68041104702	112.68041104702	-7.3113751558154	-7.3113751558154	Jl. Raya Menganti	Jl. Raya Menganti	17	17	yes	yes	Wiyung	Wiyung	6	6	yes	39593820	60	15	49	23
430657980	110.3837176	110.38060816447	-7.7588473	-7.7561104440643	Pandega	Pandega	7	7	no	no	Caturtunggal, Depok	Caturtunggal, Depok	19	19	no	36548607	47	14	25	0
653161054	107.47830414685	107.4641849986	-6.423356294305	-6.4110741158391	Jl. Ir. Haji Juanda	Jl. Ir. Haji Juanda	19	19	yes	yes	Cikampek	Cikampek	8	8	no	37839063	82	43	110	35
893382205	112.77904998511	112.77811035155	-7.3303869554806	-7.3270258948256	Rungkut Asri	Jl. Rungkut Asri	12	16	no	yes	Rungkut	Rungkut	7	7	no	32200762	95	691	786	5
694818874	111.0460407	110.7733369	-7.6387228	-7.5436905	Blulukan	Blulukan	8	8	no	no	Colomadu	Colomadu	8	8	no	32994773	598	273	483	106
330649797	110.4321671	110.43903355508	-7.7361819	-7.7233817574648	Wedomartani	Wedomartani	11	11	no	no	Ngemplak	Ngemplak	8	8	no	38569162	149	25	104	3
647612151	106.85263287305	106.85263287305	-6.2567855709831	-6.2567855709831	Jl. Taman Makam Pahlawan	Jl. Taman Makam Pahlawan	24	24	yes	yes	Kalibata 	Kalibata 	9	9	yes	35107815	15	3	10	6
