propertyId	longitudeBefore	latitudeBefore	addressBefore	addressBeforeCharLength	addressBeforeContainsJalan	additionalRegionBefore	additionalRegionBeforeCharLength	isVenueGrouped	userPropertyCount	userWrongProperty	userReviewedProperty	userCheckedProperty	longitudeAfter	latitudeAfter	addressAfter	addressAfterCharLength	addressAfterContainsJalan	additionalRegionAfter	additionalRegionAfterCharLength
737837648	106.8587513	-6.2434226	MT Haryono	10	no	Tebet	5	yes	151	40	73	9	106.85453311472	-6.242564490233	Jl. Mt. Haryono	15	yes	Tebet	5
401427105	107.3375791	-6.3227303	karawang	8	no	Telukjambe	10	yes	46	29	35	0	107.26788251822	-6.3473881559564	Jl. International Karawang Barat	32	yes	Telukjambe	10
508301797	110.3785438	-7.9190169	Wonocatur, banguntapan	22	no	Banguntapan	11	no	404	281	303	0	110.4114632129	-7.8029899473323	Wonocatur	9	no	Banguntapan	11
953016005	106.7942405	-6.4024844	BEJI KUKUSAN	12	no	Beji	4	no	529	222	246	1	106.81610511608	-6.3591523933094	Kukusan	7	no	Beji	4
264049836	106.79511690609	-6.3034237755015	Jl. RS Fatmawati 	17	yes	Cilandak	8	yes	48	6	37	24	106.79511690609	-6.3034237755015	Jl. RS Fatmawati 	17	yes	Cilandak	8
569848975	106.8060388	-6.5971469	1.2 km exit tol sentul selatan arah ke az zikra/rumah makan karimata	68	no	Bogor	5	yes	123	59	69	0	106.83858253555	-6.5728741428649	Jl. M.H. Thamrin	16	yes	Sentul City	11
121554387	112.7792692	-7.3468093	Tambak Sumur	12	no	Waru	4	no	3035	944	2652	1254	112.77635095659	-7.3465964848378	Tambak Sumur	12	no	Waru	4
609939686	106.8060388	-6.5971469	1.2 km exit tol sentul selatan arah ke az zikra	47	no	Bogor	5	yes	123	59	69	0	106.83858253555	-6.5728741428649	Jl. M.H. Thamrin	16	yes	Sentul City	11
165608293	106.81634630573	-6.196034245825	Jl. Kebon Melati	16	yes	Tanah Abang	11	yes	25	7	20	10	106.81634630573	-6.196034245825	Jl. Kebon Melati	16	yes	Tanah Abang	11
875344429	106.83002778081	-6.3765233940003	Jl. Pertamina	13	yes	Kemiri Muka	11	yes	23	76	167	76	106.83002778081	-6.3765233940003	Jl. Pertamina	13	yes	Kemiri Muka	11
167451572	106.9515449	-6.3319053	jl.sirojul munir	16	yes	bekasi selatan	14	yes	232	66	106	4	106.95845829374	-6.3266708834345	Jl. Sirojul Munir	17	yes	Jatiasih	8
862839306	106.6527099	-6.2023936	jl.unta	7	yes	Bintaro Jaya	12	no	144	31	52	19	106.72985423618	-6.2737584322912	Jl. Unta	8	yes	Bintaro Jaya	12
890585870	112.77672395554	-7.3087037884639	Jl. Semampir	12	yes	Sukolilo	8	yes	34	1	19	10	112.77672395554	-7.3087037884639	Jl. Semampir Tengah	19	yes	Sukolilo	8
319189306	106.4115143	-6.2627983	ANNIE LAND CISOKA TANGERANG	27	no	Cisoka 	7	yes	235	36	142	85	106.40201381989	-6.2741222199182	Jl. Raya Cisoka	15	yes	Cisoka 	7
569130233	110.447063	-7.8151385	Tegaltirto	10	no	Berbah	6	no	2	1	2	0	110.44779256085	-7.8151385	Tegaltirto	10	no	Berbah	6
920235766	107.9531836	-6.832858	jl. tadjimalela	15	yes	500 meter arah timur plaza asia	31	no	10	7	8	0	107.93793532698	-6.8422588	Jl. Prabu Tadjimalela	21	yes	Rancamulya	10
777782758	106.9755726	-6.2382699	Jalan raya pekayon dekat galaxy, bekasi jawa barat	50	no	pekayon, perumahan galaxy, bekasi jawa barat	44	no	49	44	45	0	106.9834697979	-6.2680702096744	Jl. Raya Pekayon	16	yes	Pekayon	7
750351955	115.2126293	-8.6704582	jalan zamrud ubung kaja	23	yes	Ubung Kaja	10	no	18	4	5	0	115.1980828	-8.6189546	Jalan Zamrud	12	no	Ubung Kaja	10
211510028	116.9006275	-1.2569828	Jalan PELITA	12	no	HOTEL SEPINGGAN	15	no	33	20	30	3	116.9006275	-1.2569828	Jalan Pelita	12	no	Sepinggan	9
826623185	106.8060388	-6.5971469	jln.H.Rustam pondok rajeg	25	yes	Pondok Rajeg, Cibinong	22	yes	19	8	8	0	106.83194270636	-6.4557922147573	Jl. H. Yustam	13	yes	Pondok Rajeg, Cibinong	22
439716420	106.9755724445	-6.44456167936	Jl Klapanunggal Raya Cikahuripan Kab Bogor	42	yes	Cikahuripan, Cileungsi	22	yes	74	427	474	1	106.97613622136	-6.4444961752584	Jl. Simpang Citereup	20	yes	Cikahuripan, Cileungsi	22
412387281	106.7112933	-6.2835218	jalan babakan pocis	19	yes	Pamulang	8	no	5	4	6	1	106.70192291429	-6.3498067876634	Jl. Babakan Pocis	17	yes	Pamulang	8
700932059	106.8056134	-6.3282695	jln benda jagakarsa	19	yes	Jagakarsa	9	no	772	353	422	12	106.80799520161	-6.3299756510957	Jl. Benda	9	yes	Jagakarsa	9
155309222	106.97537597269	-6.444772234851	Jl Klapanunggal Raya Cikahuripan Kab Bogor	42	yes	Cikahuripan, Cileungsi	22	yes	74	427	474	1	106.97613622136	-6.4444961752584	Jl. Simpang Citereup	20	yes	Cikahuripan, Cileungsi	22
355111893	106.8060388	-6.5971469	1.2 km exit tol sentul selatan arah ke az zikra/rumah makan karimata	68	no	Bogor	5	yes	123	59	69	0	106.83858253555	-6.5728741428649	Jl. MH. Thamrin	15	yes	Sentul City	11
257961492	106.7748024	-6.4145183	Bedahan Sawangan Depok (dekat Sekolah Alam Depok)	49	no	Sawangan 	9	yes	2281	1541	1695	4	106.76919873705	-6.417604474931	Bedahan	7	no	Sawangan 	9
795745427	110.1670628	-7.8755093	Giripeni, Wates, Kulon Progo, Yogyakarta	40	no	Wates	5	no	307	210	246	1	110.15942386873	-7.8730436794882	Giri Peni	9	no	Wates	5
314598861	105.694288	-6.5885408	jalan Cigeulis	14	yes	Tarumanagara	12	no	6	1	2	0	105.694288	-6.5885408	Jl. Cigeulis	12	yes	Tarumanagara	12
804792578	106.80581292115	-6.529429280312	Jl. Raya Pemda	14	yes	Karadenan	9	yes	3	0	2	2	106.80581292115	-6.529429280312	Jl. Raya Pemda	14	yes	Karadenan	9
252020388	106.874505	-6.145614	Jl.danau Sunter Selatan no 1A..Sunter agung, Tanjung Priok,Jakarta Utara.	73	yes	Sunter	6	yes	58	33	53	6	106.87528396214	-6.1447019526477	Jl. Danau Sunter Selatan	24	yes	Sunter Agung	12
206006812	106.9755726	-6.2382699	H.Labuan	8	no	JATIMEKAR 	10	yes	359	132	194	5	106.9447146	-6.2976498	Jl. H.Labuan	12	yes	Jatimekar, Jatiasih	19
904439861	106.6527099	-6.2023936	Kota Tangerang	14	no	Lebak Wangi, Sepatan	20	yes	5	1	1	0	106.592482	-6.128826	Kp. Bereum	10	no	Lebak Wangi, Sepatan	20
485862653	112.6613536	-7.9847807	Jalan Lesanpuro	15	no	Lesanpuro	9	no	18	7	10	0	112.6613536	-7.9847807	Jalan Lesanpuro	15	no	Kedungkandang	13
158183201	107.6191228	-6.9174639	Antapani	8	no	Antapani	8	no	122	76	117	11	107.65859109364	-6.9063136202771	Antapani	8	no	Cicaheum	8
586017074	107.0407502	-6.4314809	Jl. Raya Cileungsi	18	yes	Cileungsi	9	yes	106	12	31	1	107.0426554203	-6.4530511861579	Jl. Raya Cileungsi - Jonggol	28	yes	Cileungsi	9
137991005	106.6527099	-6.2023936	serpong	7	no	Cisauk	6	yes	2228	1215	1569	81	106.64189423229	-6.3412130306272	Jl. Raya Cisauk- Legok	22	yes	Cisauk	6
230907290	106.57300505787	-6.2727508463301	Jln Flamboyan Curug wetan	25	yes	Curug Wetan Tangerang	21	yes	2	0	1	0	106.57583747059	-6.2721536282282	Jl. Flamboyan	13	yes	Curug 	6
813335952	106.96012255533	-6.1945966222246	Jl. Pulo Gebang	15	yes	Cakung	6	yes	48	4	20	13	106.96012255533	-6.1945966222246	Jl. Pulo Gebang	15	yes	Cakung	6
595504377	112.6526416	-7.2187843	Tambak Oso	10	no	Benowo	6	no	23	9	11	0	112.65358573757	-7.2185075612568	Tambak Oso	10	no	Benowo	6
334451455	106.4115143	-6.2627983	ANNIE LAND CISOKA TANGERANG	27	no	Cisoka 	7	yes	204	38	133	77	106.40201381989	-6.2741222199182	Jl. Raya Cisoka	15	yes	Cisoka 	7
762882093	106.9919939	-6.3918461	Sektor 7	8	no	Cileungsi	9	yes	106	12	31	1	106.9954385626	-6.3828770035177	Jl. Raya Cileungsi Setu	23	yes	Cileungsi	9
295446201	110.7252199	-6.6497169	Jalan ngabul ngasem	19	no	Batealit	8	no	13	8	8	0	110.7252199	-6.6497169	Jl. Ngabul - Ngasem	19	yes	Batealit	8
558370213	110.3898935	-7.8800651	imogiri timur	13	no	bantul	6	yes	16	5	10	1	110.38782197672	-7.8554708551784	Jl. Tobanan Raya	16	yes	Tamanan	7
398923819	112.80165866017	-7.337845672934	Wiguna	6	no	Gunung Anyar	12	no	96	691	786	5	112.80165866017	-7.337845672934	Wiguna	6	no	Gunung Anyar	12
540876431	112.7717447	-7.2663417	Dharmahusada Utara	18	no	Dharmahusada	12	no	262	56	110	32	112.7717447	-7.2663417	Jl. Dharmahusada Utara	22	yes	Gubeng	6
781799384	106.7834149	-6.4324609	Jl. Pasir Putih	15	yes	Sawangan	8	yes	28	7	10	0	106.78399425715	-6.4299981351611	Jl. Pasir Putih Raya	20	yes	Sawangan	8
666942223	112.6675398	-7.4726134	Tambak Sumur	12	no	Waru	4	no	3035	944	2652	1254	112.7792692	-7.3468093	Tambaksumur	11	no	Waru	4
838169946	112.62994050146	-7.2512777001567	Jl. Graha Citra Utama Benowo 10	31	yes	Citraland	9	yes	441	95	303	181	112.62994050146	-7.2512777001567	Jl. Graha Citra Utama Benowo 10	31	yes	Citraland	9
981894177	106.76502091209	-6.2692301906235	Jl. RC Veteran Raya	19	yes	Bintaro	7	yes	1203	702	937	117	106.76502091209	-6.2692301906235	Jl. RC Veteran Raya	19	yes	Bintaro	7
320448980	106.771352	-6.4129607	Jl. Kampung Bedahan	19	yes	Bedahan, Sawangan	17	yes	592	337	426	3	106.76900665526	-6.4128161181197	Jl. Jabon	9	yes	Bedahan, Sawangan	17
112337876	112.5228062	-7.8629183	metro	5	no	Sisir	5	no	2228	1215	1569	81	112.52198007962	-7.8616323141463	Jl. Metro	9	yes	Sisir	5
110457512	106.8178517	-6.5158864	jl.r asfiah kamp pisang cibinong bogor	38	yes	cibinong dan jakarta	20	yes	48	23	29	1	106.81582886581	-6.515316867749	Jl. Raya Karadenan	18	yes	Cibinong	8
506153445	106.78319975647	-6.5472811073504	Jl. KH Sholeh Iskandar	22	yes	Tanah Sareal	12	yes	100	15	37	16	106.78319975647	-6.5472811073504	Jl. KH Sholeh Iskandar	22	yes	Tanah Sareal	12
807976845	110.7267745	-6.6698375	Jalan Rengging	14	no	Pecangaan	9	no	13	8	8	0	110.7267745	-6.6698375	Jl. Rengging-Raguklampitan	26	yes	Pecangaan	9
310790195	106.752993	-6.4189355	Jl. Raya Pengasinan	19	yes	Sawangan	8	yes	592	337	426	3	106.75769223019	-6.4178693411577	Jl. Raya Pengasinan	19	yes	Sawangan	8
119642027	106.81916728216	-6.2266089979116	Jl. Akri 	9	yes	Karet Semanggi 	15	yes	13	67	117	38	106.81916728216	-6.2266089979116	Jl. Akri 	9	yes	Karet Semanggi 	15
102244698	106.74034791995	-6.108747627655	Jl. Pantai Indah Kapuk	22	yes	Penjaringan	11	yes	48	135	160	20	106.755130018	-6.1079197021034	Jl. Pantai Indah Timur	22	yes	Pantai Indah Kapuk	18
758203082	110.3120219	-7.7670103	Jalan Godean	12	no	Sidoluhur	9	no	1590	1062	1255	10	110.29175860485	-7.7629667118732	Jl. Godean	10	yes	Sidoluhur	9
665351539	106.8001396	-6.4279175	Cipayung Depok	14	no	Cipayung	8	yes	2005	1248	1384	2	106.7905516	-6.4145162	Jl. Benda 2	11	yes	Cipayung	8
203172224	110.3993969	-7.7558021	Condong Catur	13	no	Condong Catur	13	no	29	6	20	0	110.39875316984	-7.7581408455634	Jl. Ringroad Utara	18	yes	Condongcatur	12
490321151	112.63279367935	-7.2958282334486	Jl. Citra Land Utama	20	yes	Lakarsantri	11	yes	345	114	159	15	112.64158121374	-7.2770703047948	Jl. Citra Sambikerep I	22	yes	Citraland	9
922327904	106.65931131902	-6.1897205322003	Jl. Wijaya Kusuma	17	yes	Cipondoh	8	yes	65	7	39	26	106.65931131902	-6.1897205322003	Jl. Wijaya Kusuma	17	yes	Cipondoh	8
994627489	106.7702737	-6.4136807	Jl. Raya Bedahan	16	yes	Depok	5	no	44	9	18	1	106.7702737	-6.4136807	Jl. Raya Bedahan	16	yes	Sawangan	8
616943610	106.7340108	-6.4162387	Jl. Raya Parung - Bojongsari	28	yes	Parung	6	yes	592	337	426	3	106.7250967332	-6.4323769359063	Jl. Pamegarsari	15	yes	Parung	6
766008413	104.00524806735	1.1561240194183	Jl. Duyung	10	yes	Sungai Jodoh	12	yes	15	1	6	3	104.00524806735	1.1561240194183	Jl. Duyung	10	yes	Sungai Jodoh	12
862698400	109.133888	-6.8644701	Gajah Mada	10	no	Mintaragen	10	no	10	6	7	0	109.133888	-6.8644701	Jl. Gajah Mada	14	yes	Mintaragen	10
245424074	112.79165245184	-7.3128988146262	Jl. Raya Wonorejo Permai	24	yes	Rungkut	7	yes	219	66	157	39	112.79165245184	-7.3128988146262	Jl. Raya Wonorejo Permai	24	yes	Rungkut	7
855779731	106.9755726	-6.2382699	cikarang	8	no	Cikarang	8	yes	2228	1215	1569	81	107.18548445935	-6.1757119532619	Jl. Raya Pulo Sirih	19	yes	Cikarang	8
549911461	106.92888342263	-6.3843393411729	Jl. Alternatif Cibubur	22	yes	Cibubur	7	yes	91	10	31	10	106.92888342263	-6.3843393411729	Jl. Alternatif Cibubur	22	yes	Cibubur	7
438521129	106.853056	-6.264624	Durian	6	no	Jagakarsa	9	no	17	4	9	0	106.8133351	-6.3232484	Jl. Durian	10	yes	Jagakarsa	9
831705811	112.7520883	-7.2574719	Jl. Raya Bratang Binangun	25	yes	Gubeng	6	no	3418	857	2956	1778	112.7599076	-7.2960711	Jl. Bratang Binangun	20	yes	Gubeng	6
419435525	107.5248543	-6.883154	Jalan Ibu Ganirah	17	no	Cibeber 	8	no	1	0	1	0	107.52461826561	-6.8834309391604	Jalan Ibu Ganirah	17	no	Cibeber 	8
102571855	106.8207875	-6.3631747	BEJI KUKUSAN	12	no	Beji	4	no	87	26	39	0	106.8207875	-6.3631747	Kukusan	7	no	Beji	4
897680336	110.4002651	-7.7674974	Jalan Sawojajar Jogja	21	no	Selokan Mataram	15	no	238	64	133	1	110.40047967672	-7.7675080303953	Jalan Sawojajar	15	no	Selokan Mataram	15
305661762	112.7445987	-7.3294978	Jl. Kutisari	12	yes	Tenggilis Mejoyo	16	no	3035	944	2652	1254	112.74439485211	-7.329561647013	Jl. Kutisari	12	yes	Tenggilis Mejoyo	16
541978147	107.4919767	-6.8652214	jl.bojong koneng	16	yes	Cikutra	7	no	19	11	11	0	107.64361809734	-6.8952096587751	Jl. Bojong Koneng	17	yes	Cikutra	7
880908401	117.202404	-0.4578788	Jl. Talang Sari Regency	23	yes	Tanah Merah	11	yes	1	0	1	0	117.20391274257	-0.45843668163865	Jl. Talang Sari Regency	23	yes	Tanah Merah	11
211608275	107.50370720482	-6.8798579242185	Jl. Raya Batujajar	18	yes	Padalarang	10	yes	1	1	1	0	107.50383841855	-6.9103633732988	Jl. Raya Batujajar	18	yes	Batujajar	9
853274137	106.9755726	-6.2382699	wibawa mukti jatiasih	21	no	Jatiasih	8	yes	143	34	44	3	106.96349181233	-6.307718918814	Jl. Nuri	8	yes	Jatiasih	8
682433764	106.9755726	-6.2382699	H.Labuan	8	no	JATIMEKAR 	10	yes	359	132	194	5	106.9447146	-6.2976498	Jl. H. Labuan	13	yes	Jatimekar, Jatiasih	19
588351097	106.8089885	-6.3379655	Ciganjur	8	no	Jakarta selatan	15	no	17	4	9	0	106.80864600105	-6.3363211480747	Jl. H. Montong	14	yes	Ciganjur, Jagakarsa	19
562260291	106.67413	-6.319016	bsd delatinos	13	no	Serpong	7	yes	244	80	170	5	106.6770780172	-6.3210078986853	Jl. De Latinos	14	yes	Serpong	7
689185579	106.804753	-6.4065908	Pitara Pancoran Mas Depok	25	no	Pancoran Mas	12	no	1577	378	736	3	106.804753	-6.4065908	Jl. Pitara Raya	15	yes	Pancoran Mas	12
396943513	106.9400097	-6.2742313	Taman harapan Baru	18	no	Harapan Indah	13	yes	433	238	347	71	106.99540753567	-6.1762074866337	Jl. Taman Harapan Baru	22	yes	Harapan Indah	13
122948187	106.7652606	-6.4245022	Jl. Bedahan	11	yes	Depok	5	no	204	108	141	2	106.7652606	-6.4245022	Jl. Bedahan	11	yes	Sawangan	8
988320963	112.7383408663	-7.3627143544693	Jl. Delta Sari Indah	20	yes	Waru	4	yes	44	2	31	16	112.7383408663	-7.3627143544693	Jl. Delta Sari Indah	20	yes	Waru	4
801635608	110.3525965	-7.9034828	Jalan Parangtritis	18	no	Pendowoharjo, Sewon	19	no	165	65	127	3	110.3533732217	-7.8785529924795	Jl. Parangtritis	16	yes	Pendowoharjo, Sewon	19
998041858	106.82595746984	-6.4348429783261	Jl. Boulevard Grand Depok City Raya	35	yes	Cilodong	8	yes	90	16	43	13	106.8266012	-6.4189788	Jl. Boulevard Grand Depok City Raya	35	yes	Cilodong	8
190753205	112.7492431	-7.2524836	Taman Kusuma Bangsa	19	no	surabaya pusat	14	no	20	7	15	1	112.74928065093	-7.2524969037495	Jl. Taman Kusuma Bangsa	23	yes	Genteng	7
991706873	112.62994050146	-7.2512777001567	Jl. Graha Citra Utama Benowo 10	31	yes	Citraland	9	yes	441	95	303	181	112.62994050146	-7.2512777001567	Jl. Graha Citra Utama Benowo 10	31	yes	Citraland	9
972349210	110.6786933	-6.582711	Jalan Ngabul ngasem	19	no	Ngasem, Batealit	16	no	13	8	8	0	110.7252199	-6.6497169	Jl. Ngabul - Ngasem	19	yes	Ngasem, Batealit	16
678337245	106.7588494	-6.1683295	mogot	5	no	Kebon Jeruk	11	no	2228	1215	1569	81	106.77922196456	-6.1649865953998	Jl. Daan Mogot	14	yes	Kebon Jeruk	11
215038505	106.863075	-6.3993669	Jl. Raya Bogor	14	yes	Cimanggis	9	no	62	5	39	23	106.8583662238	-6.3648402575222	Jl. Raya Bogor	14	yes	Cimanggis	9
755550159	106.8108663037	-6.5600345202978	Jl. Beringin Blok AB 1	22	yes	Ciomas	6	yes	153	88	134	32	106.76062024932	-6.5941969051636	Jl. Beringin	12	yes	Ciomas	6
603669890	112.7334415	-7.2847934	Raya Diponegoro	15	no	Tegalsari	9	no	20	7	15	1	112.73322692328	-7.2841974344828	Jl. Raya Diponegoro	19	yes	Tegalsari	9
548795620	112.7520883	-7.2574719	Darmo Hill	10	no	Dukuh Pakis	11	yes	452	278	370	67	112.71369304523	-7.2949656459252	Jl. Pakis Bukit Aster	21	yes	Dukuh Pakis	11
231113168	106.9576443	-6.2933617	wibawa mukti 2	14	no	Jatiasih	8	yes	21	11	12	0	106.95802791482	-6.3096434389586	Jl. Wibawa Mukti II	19	yes	Jatiasih	8
239536294	106.70671750636	-6.3198897410274	Taman Fasco	11	no	BSD City	8	yes	153	68	117	25	106.7125103259	-6.2937938850049	Jl. Palem Puri	14	yes	BSD City	8
463617781	112.8045928	-7.3391634	gunung anyar	12	no	Rungkut	7	no	508	181	234	39	112.79485101686	-7.3326936623287	Gunung Anyar	12	no	Rungkut	7
982441175	112.69083385475	-7.3940696675492	Jl. Bangsri	11	yes	Sukodono	8	yes	160	10	88	68	112.69083385475	-7.3940696675492	Jl. Bangsri	11	yes	Sukodono	8
681685301	112.68821287292	-7.949273949886	Saptorenggo	11	no	Pakis	5	no	53	5	31	8	112.68810558456	-7.9491464409675	Saptorenggo	11	no	Pakis	5
123168043	106.9576443	-6.2933617	wibawa mukti 2	14	no	Jatiasih	8	yes	21	11	12	0	106.95802791482	-6.3096434389586	Jl. Wibawa Mukti II	19	yes	Jatiasih	8
463014714	110.3728573	-7.7358808	Jalan Palagan	13	no	Ngaglik	7	no	149	25	104	3	110.38619553069	-7.7123453532196	Jl. Palagan Tentara Pelajar	27	yes	Ngaglik	7
806694755	112.7388678	-7.3415464	SIWALAN KERTO PERMAI	20	no	SIWALAN KERTO PERMAI	20	yes	61	22	45	11	112.74061635182	-7.3419354473917	Jl. Siwalankerto Permai	23	yes	Wonocolo	8
440191310	106.8109553	-6.4281758	jln raya citayam	16	yes	susukan pabuaran	16	yes	25	7	13	0	106.80065561738	-6.4506068559878	Jl. Raya Citayam	16	yes	Pabuaran, Citayam	17
268452397	106.94431611651	-6.3154466755885	Jl. Wibawa Mukti II	19	yes	Jatiasih	8	yes	232	66	106	4	106.94431611651	-6.3154466755885	Jl. Wibawa Mukti II	19	yes	Jatiasih	8
822766177	106.7148032	-6.3166699	Jl.Raya Serua	13	yes	Parung	6	yes	589	203	287	36	106.7250967332	-6.4323769359063	Jl. Pamegarsari	15	yes	Parung	6
127772335	106.83631919324	-6.4386924098865	cilodong depok	14	no	setu cilodong depok	19	yes	4	7	7	0	106.84333290766	-6.4421903171687	Setu Cilodong	13	no	Cilodong	8
919098597	106.91734205424	-6.1540286362631	Jl. Pegangsaan Dua	18	yes	Kelapa Gading	13	yes	53	12	40	12	106.91734205424	-6.1540286362631	Jl. Pegangsaan Dua	18	yes	Kelapa Gading	13
149705089	110.3785438	-7.9190169	Perumahan Graha Hinggil A.8, Taman Tirto	40	no	Kasihan	7	no	20	12	15	0	110.32013873912	-7.8261151211356	Tamantirto	10	no	Kasihan	7
725313462	112.6232336	-7.4373932	Jl.Wonoayu	10	yes	Wonoayu Sidoarjo	16	yes	309	180	233	1	112.62805236291	-7.4450444515391	Jl. Raya Wonoayu	16	yes	Wonoayu	7
231535981	112.6986574	-7.3089456	Dian Istana	11	no	Wiyung	6	no	6	2	6	3	112.6986574	-7.3089456	Jl. Dian Istana	15	yes	Wiyung	6
734309035	106.8159694	-6.2762399	Benda	5	no	Kemang	6	no	17	4	9	0	106.8159694	-6.2762399	Jl. Benda	9	yes	Kemang	6
652529902	106.70089484285	-6.1470451861341	Jl. Peta Barat	14	yes	Kalideres	9	yes	24	3	19	11	106.70089484285	-6.1470451861341	Jl. Peta Barat	14	yes	Kalideres	9
118327773	110.402376	-7.7325213	Jalan Palagan Km 10	19	no	Sariharjo, Ngaglik	18	no	165	65	127	3	110.38374935607	-7.7188519563901	Jalan Palagan Tentara Pelajar	29	no	Sariharjo, Ngaglik	18
701128087	112.6600907	-7.2523702	Banjar Sugihan	14	no	Tandes	6	no	158	49	115	54	112.6629067	-7.2459022	Banjar Sugihan	14	no	Tandes	6
851182871	106.6210548	-6.2959902	jl BSD Raya Utama Assana House Vanya Park BSD CITY	50	yes	Pagedangan	10	yes	23	7	12	0	106.61829558132	-6.2911091784415	Jl. Raya Pagedangan	19	yes	Pagedangan	10
504266324	98.6177917	3.5797857	Jl. Waqaf -  Balai Desa, Medan Sunggal	38	yes	Medan Sunggal	13	yes	1	0	1	0	98.6177917	3.5797857	Jl. Balai Desa	14	yes	Medan Sunggal	13
108534340	106.7585194	-6.4054537	Jl. Muchtar raya Sawangan-depok	31	yes	Sawangan	8	yes	1577	378	736	3	106.75272155607	-6.4084511409	Jl. Muchtar Raya	16	yes	Sawangan	8
176832867	106.7702737	-6.4136807	Jl. Raya Bedahan	16	yes	Bedahan, Sawangan	17	no	201	124	163	4	106.76996021562	-6.4117863846086	Jl. H. Sulaiman	15	yes	Bedahan, Sawangan	17
355607484	110.3694896	-7.7955798	Jalan bintaran kidul nomer 26	29	no	Wirogunan, Mergangsan	21	no	20	12	15	0	110.3734147	-7.8035764	Jl. Bintaran Kidul	18	yes	Wirogunan, Mergangsan	21
812802146	106.9479675	-6.3226595	JL WIBAWA MUKTI II	18	no	bekasi selatan	14	no	898	442	543	12	106.9479675	-6.3226595	Jl Wibawa Mukti II	18	yes	Jatiasih	8
406911546	110.402376	-7.7325213	Sukoharjo	9	no	Sukoharjo	9	no	978	529	710	2	110.4303337	-7.694249	Jalan Wonosalam	15	no	Sukoharjo	9
417735076	106.99402173545	-6.2925301119808	Jl. Raya Rawalumbu	18	yes	Rawalumbu	9	yes	24	8	19	11	106.99402173545	-6.2925301119808	Jl. Raya Rawalumbu	18	yes	Rawalumbu	9
370292075	106.7411559	-6.3991308	Bojong sari	11	no	depok	5	no	494	266	328	0	106.7432199	-6.3955989	Jl. Raya Bojongsari	19	yes	Bojongsari	10
631827622	110.3785438	-7.9190169	Jl.desa gunungkelir	19	yes	Pleret	6	no	1	1	1	0	110.40990402649	-7.8687765668989	Jl. Desa Gunungkelir	20	yes	Pleret	6
660328074	112.7593512109	-7.4092106788718	Jl. Ir. Juanda	14	yes	Damarsi	7	yes	249	18	179	133	112.7593512109	-7.4092106788718	Jl. Ir. Juanda	14	yes	Damarsi	7
116474589	106.85825323171	-6.3668390657936	Jl. Raya Bogor	14	yes	Cimanggis 	10	yes	284	26	225	103	106.85825323171	-6.3668390657936	Jl. Raya Bogor	14	yes	Cimanggis 	10
142117512	112.2384017	-7.5360639	jl raya dukuh tengah buduran	28	yes	sidoarjo	8	yes	7	3	3	0	112.74809462451	-7.394754270326	Jl. Raya Sedati	15	yes	Sedati	6
946455168	110.4560006	-7.7555536	Purwomartani	12	no	Kalasan	7	no	951	550	698	1	110.45121553912	-7.741223175873	Purwomartani	12	no	Kalasan	7
825507387	106.9806674	-6.1862996	Bulevar Hijau.	14	no	Harapan Indah	13	yes	394	260	375	68	106.9830398699	-6.1889085440243	Jl. Bulevar Hijau Raya	22	yes	Harapan Indah	13
814658396	106.75868782921	-6.2581725357315	Jl. Bintaro Permai 	19	yes	Bintaro Jaya	12	yes	1063	203	338	38	106.75868782921	-6.2581725357315	Jl. Bintaro Permai	18	yes	Bintaro Jaya	12
448204354	112.7196817	-7.365102	Pepelegi Sidoarjo	17	no	Waru	4	yes	44	2	31	16	112.7196817	-7.365102	Pepelegi	8	no	Waru	4
115214491	112.7520883	-7.2574719	Jl. Kutisari	12	yes	Tenggilis Mejoyo	16	no	3035	944	2652	1254	112.7479862	-7.3346174	Kutisari	8	no	Tenggilis Mejoyo	16
452595988	110.29063	-7.76657	Jl Godean Km 14	15	yes	Minggir	7	no	319	84	192	0	110.28608097351	-7.7652093041758	Jl. Godean	10	yes	Sendang Sari, Minggir	21
429752911	107.672638	-6.9086655	Jl. Pacuan Kuda	15	yes	Sumedang	8	yes	24	3	12	0	107.79871664516	-6.9098645507258	Jl. Pacuan Kuda	15	yes	Tanjungsari	11
110182836	110.402376	-7.7325213	Sardonoharjo	12	no	Sardonoharjo, Ngaglik	21	no	978	529	710	2	110.39576703699	-7.7258873299984	Jl. Kapten Haryadi	18	yes	Sardonoharjo, Ngaglik	21
440340619	104.0304535	1.0456264	batam centre	12	no	Lubuk Baja	10	yes	2228	1215	1569	81	104.00918426547	1.1447143247715	Jl. Imam Bonjol - Nagoya	24	yes	Lubuk Baja	10
365177904	106.8060388	-6.5971469	jl.kemang batas	15	yes	Kemang	6	no	16	34	37	0	106.74293053373	-6.5013136928589	Jl. Kemang Batas	16	yes	Kemang	6
177820998	106.9004472	-6.2250138	cileungsi	9	no	Cileungsi	9	yes	2228	1215	1569	81	106.98388733964	-6.4057766053498	Jl. Harvest City Boulevard	26	yes	Cileungsi	9
853416962	106.7794935	-6.4260468	Pasir Putih Sawangan Depok	26	no	Sawangan	8	no	2368	1787	1939	1	106.78262632013	-6.4252791765825	Pasir Putih	11	no	Sawangan	8
